datetime,generation solar,A1,A2,A3,A4,A5
2015-12-20 21:00:00,27.0,47.0,2686.7,32.29401779174805,65.79122910125446,86.33343659729343
2015-12-20 22:00:00,26.0,46.0,2578.39,-6.782968997955322,58.90293452497987,75.25162259983826
2015-12-20 23:00:00,26.0,39.0,2778.89,90.23493957519533,52.16444000460503,68.810409910891
2015-12-21 00:00:00,26.0,37.0,2010.33,330.7076721191406,66.00528410675028,73.13473822488574
2015-12-21 01:00:00,26.0,37.0,1358.6,318.7083435058594,62.64045701690283,68.18144390921279
2015-12-21 02:00:00,24.0,37.0,799.47,310.9355163574219,57.15691922889459,61.68943784041258
2015-12-21 03:00:00,21.0,36.0,419.59,336.623291015625,50.66385034472203,54.39127685579795
2015-12-21 04:00:00,21.0,23.0,278.48,344.3934020996094,45.64254511260015,48.44169920474698
2015-12-21 05:00:00,21.0,21.0,911.67,317.7860717773437,42.11560725039666,45.004495969461885
2015-12-21 06:00:00,21.0,21.0,103.12,97.2209701538086,41.10295280167274,43.34321608739585
2015-12-21 07:00:00,23.0,24.0,937.25,65.36026763916016,43.14829765756987,44.56657284148719
2015-12-21 08:00:00,37.0,50.0,129.92,655.7249145507812,139.0898524757526,156.91493358768258
2015-12-21 09:00:00,487.0,472.0,151.9216666666667,2113.4833984375,765.1475030052482,858.62632131286
2015-12-21 10:00:00,1337.0,1103.0,44.41,2497.263427734375,1591.7750627487603,1762.7323203867484
2015-12-21 11:00:00,2033.0,1610.0,92.15,3148.043701171875,2284.946061313597,2507.518739495584
2015-12-21 12:00:00,2531.0,1802.0,82.74,2652.211669921875,2606.854573647969,2823.906200316014
2015-12-21 13:00:00,2697.0,1873.0,47.21,2739.078369140625,2697.106917243844,2893.068919931813
2015-12-21 14:00:00,2650.0,1786.0,71.08,1741.14697265625,2606.9387288852254,2790.2845376011715
2015-12-21 15:00:00,2407.0,1546.0,420.57,1171.9359130859375,2361.649104411815,2547.4345489204748
2015-12-21 16:00:00,1714.0,995.0,607.32,633.6309204101562,1770.4542941318668,1910.782704327524
2015-12-21 17:00:00,610.0,270.0,503.07,206.2166748046875,851.6654496313462,916.1127073131252
2015-12-21 18:00:00,97.0,41.0,1439.8,137.12921142578125,354.79202922142326,383.25549440288654
2015-12-21 19:00:00,67.0,33.0,2123.23,-0.6392226219177246,201.03611529107968,224.6856909527664
2015-12-21 20:00:00,62.0,33.0,2109.57,224.49044799804688,112.34633580618686,130.14005226641908
2015-12-21 21:00:00,56.0,27.0,2149.6,-51.4937858581543,78.00958398708855,88.77586186022928
2015-12-21 22:00:00,57.0,26.0,3643.95,-9.714865684509276,72.07890287012407,78.58955734234905
2015-12-21 23:00:00,57.0,26.0,2688.51,-35.59506607055664,65.2706194919481,70.00378173985061
2015-12-22 00:00:00,47.0,26.0,2406.33,19.145193099975582,58.6443684972672,65.18211579221875
2015-12-22 01:00:00,34.0,26.0,1306.47,56.03922653198242,56.85797667928904,62.85526576142947
2015-12-22 02:00:00,23.0,24.0,217.26,59.43779373168945,52.45630243392563,57.97969732000964
2015-12-22 03:00:00,19.0,21.0,1131.24,60.04334259033203,47.28922721138962,52.58906220619554
2015-12-22 04:00:00,19.0,21.0,92.04,45.87477493286133,43.94854846191842,49.27669966555488
2015-12-22 05:00:00,19.0,21.0,733.4,12.367666244506836,40.84735772848488,45.791332715049805
2015-12-22 06:00:00,19.0,21.0,114.44,78.39588165283203,39.907431202464124,43.54801420793817
2015-12-22 07:00:00,21.0,23.0,169.54,147.30966186523438,42.069023591139015,45.04379936639408
2015-12-22 08:00:00,31.0,37.0,161.68,607.3441772460938,132.38210962988762,156.05987153737718
2015-12-22 09:00:00,469.0,487.0,58.51,1379.43359375,743.1500205560792,846.460096424125
2015-12-22 10:00:00,1270.0,1337.0,36.25,2646.6953125,1557.9497633148944,1729.3755917700691
2015-12-22 11:00:00,2067.0,2033.0,30.815,2391.8603515625,2246.628727620844,2466.0241184183706
2015-12-22 12:00:00,2591.0,2531.0,46.15,2876.424072265625,2576.82764272508,2787.7589750683446
2015-12-22 13:00:00,2745.0,2697.0,55.805,3152.694580078125,2669.570939418745,2857.7387919677485
2015-12-22 14:00:00,2784.0,2650.0,101.31,2759.432373046875,2580.652113568978,2757.1378100089746
2015-12-22 15:00:00,2635.0,2407.0,137.3,1600.5711669921875,2329.5629140290207,2510.2654770973563
2015-12-22 16:00:00,2009.0,1714.0,113.61,648.2340698242188,1725.2033239282823,1860.8252362132223
2015-12-22 17:00:00,868.0,610.0,189.19,65.86017608642578,788.1850335505064,845.4927993725712
2015-12-22 18:00:00,193.0,97.0,1893.516666666667,108.45948791503906,293.80439826722375,311.7649593304661
2015-12-22 19:00:00,101.0,67.0,1392.07,66.055419921875,164.20520235709955,181.43566981730444
2015-12-22 20:00:00,68.0,62.0,2176.53,180.9867706298828,97.55435080708844,114.14795587035108
2015-12-22 21:00:00,55.0,56.0,2188.18,58.23197555541992,68.85848338916011,77.63005158042323
2015-12-22 22:00:00,55.0,57.0,2185.53,126.69825744628906,64.30925207893503,68.68357407063888
2015-12-22 23:00:00,55.0,57.0,2106.96,12.399576187133787,58.94731558295226,61.704547740421866
2015-12-23 00:00:00,37.0,47.0,1722.37,30.29868698120117,91.25000511889056,75.79090953521904
2015-12-23 01:00:00,30.0,34.0,898.43,33.22964096069336,86.82055516931547,72.13966184752758
2015-12-23 02:00:00,30.0,23.0,415.9,7.912217617034912,80.13323924227791,66.33171691365646
2015-12-23 03:00:00,30.0,19.0,529.04,-28.45001602172852,72.8117859678828,60.27437702041044
2015-12-23 04:00:00,30.0,19.0,140.1,-36.53276443481445,68.12321095975861,56.53038962530158
2015-12-23 05:00:00,30.0,19.0,214.59,-50.054931640625,61.24845394139296,51.87641433477624
2015-12-23 06:00:00,30.0,19.0,65.25,-35.26411056518555,54.85411565340105,48.02930292016828
2015-12-23 07:00:00,30.0,21.0,45.46,22.82223320007324,57.06305827135417,50.01634834105462
2015-12-23 08:00:00,30.0,31.0,178.32,489.2113952636719,193.58550075990732,172.58110870871076
2015-12-23 09:00:00,383.0,469.0,46.86,1700.097900390625,918.9894105492974,882.7035183477286
2015-12-23 10:00:00,1056.0,1270.0,45.82,2639.10400390625,1843.159270919572,1791.3865865242792
2015-12-23 11:00:00,1660.0,2067.0,181.08,2563.781005859375,2614.236619408942,2552.746971059335
2015-12-23 12:00:00,2102.0,2591.0,53.37,2157.26904296875,2960.1194482342044,2888.9013395540646
2015-12-23 13:00:00,2233.0,2745.0,313.29,2311.22314453125,3035.746260015885,2960.830866982059
2015-12-23 14:00:00,2126.0,2784.0,70.28,1606.3284912109375,2946.5060173367297,2865.03382773733
2015-12-23 15:00:00,1806.0,2635.0,276.41,986.06640625,2697.846291645554,2617.41408839062
2015-12-23 16:00:00,1227.0,2009.0,660.79,755.2511596679688,2061.056307825126,1965.0556996016128
2015-12-23 17:00:00,408.0,868.0,241.09,207.7139892578125,1050.9945672279885,931.0001463832316
2015-12-23 18:00:00,49.0,193.0,965.7,50.56477737426758,499.3580587651569,383.2003565545496
2015-12-23 19:00:00,41.0,101.0,1154.65,-11.443096160888672,318.7983596345793,236.7390681710827
2015-12-23 20:00:00,41.0,68.0,2886.96,9.466789245605469,191.33397512061973,146.67823709693926
2015-12-23 21:00:00,39.0,55.0,2279.36,0.2667403221130371,120.87849638493746,96.29960452086428
2015-12-23 22:00:00,31.0,55.0,2528.1,21.258224487304688,102.47756787893351,83.4504918484292
2015-12-23 23:00:00,21.0,55.0,2053.12,-13.905755996704102,89.79391493025884,74.1563318571377
2015-12-24 00:00:00,14.0,37.0,1742.04,24.303285598754883,100.49903606289864,65.13254084166344
2015-12-24 01:00:00,14.0,30.0,1172.52,45.91136932373047,95.20651909737542,61.85587279444364
2015-12-24 02:00:00,14.0,30.0,175.51,35.18135452270508,87.69526737447845,56.61154613544527
2015-12-24 03:00:00,14.0,30.0,106.1,52.09203720092773,78.46764770482156,51.12492483434065
2015-12-24 04:00:00,14.0,30.0,175.56,25.0575008392334,72.53812104481321,47.78328879904756
2015-12-24 05:00:00,14.0,30.0,112.06,36.91164016723633,62.59994983476878,44.16378246646495
2015-12-24 06:00:00,14.0,30.0,279.95,71.12255096435547,54.99963047976063,42.36429809592354
2015-12-24 07:00:00,13.0,30.0,128.32,264.176513671875,58.23649926513889,44.22090845230565
2015-12-24 08:00:00,18.0,30.0,58.56,491.8887634277344,196.54191267171564,148.32203833123606
2015-12-24 09:00:00,204.0,383.0,85.46,1174.743408203125,893.9720441207121,822.5933592784081
2015-12-24 10:00:00,693.0,1056.0,67.8,2435.880859375,1757.253261702827,1700.0656134353287
2015-12-24 11:00:00,1355.0,1660.0,16.85,1725.456298828125,2486.373353216209,2443.043372894323
2015-12-24 12:00:00,1872.0,2102.0,22.46,1706.6514892578125,2833.0072355815087,2779.6298056139613
2015-12-24 13:00:00,2168.0,2233.0,71.34,2169.6298828125,2927.320449415588,2854.587384713762
2015-12-24 14:00:00,2216.0,2126.0,47.07,1691.31103515625,2852.549297640629,2753.525309551628
2015-12-24 15:00:00,2074.0,1806.0,36.51,1530.675537109375,2654.601971411764,2504.397881828781
2015-12-24 16:00:00,1419.0,1227.0,96.71,566.0751953125,2084.538419738691,1848.877695376298
2015-12-24 17:00:00,446.0,408.0,686.25,13.263169288635254,1145.275010193954,827.7523503837062
2015-12-24 18:00:00,45.0,49.0,1661.08,19.1466007232666,591.6263263549229,301.38892925910034
2015-12-24 19:00:00,23.0,41.0,2007.75,-64.04231262207031,372.4722628926983,181.64729543085468
2015-12-24 20:00:00,23.0,41.0,2557.28,-50.99251174926758,207.0569537152955,115.62255237926226
2015-12-24 21:00:00,14.0,39.0,2853.29,190.75299072265625,128.87148827667505,78.88928329329856
2015-12-24 22:00:00,13.0,31.0,3112.89,20.17049598693848,110.49528814321062,69.2983166248454
2015-12-24 23:00:00,14.0,21.0,2528.64,10.366324424743652,95.53691854754967,61.76198062604123
2015-12-25 00:00:00,14.0,14.0,2823.06,145.68287658691406,115.29789050144528,40.75454409577389
2015-12-25 01:00:00,14.0,14.0,1664.1,50.45383071899414,109.15526249025194,38.9140822371546
2015-12-25 02:00:00,14.0,14.0,207.78,49.87240219116211,100.7189041146886,35.17146017582363
2015-12-25 03:00:00,14.0,14.0,349.86,46.27645492553711,89.66617574439405,31.04438106533524
2015-12-25 04:00:00,19.0,14.0,124.74,33.59220504760742,82.64508356579005,28.739353850520203
2015-12-25 05:00:00,30.0,14.0,82.64,89.31339263916016,69.7105713678643,27.815874435736305
2015-12-25 06:00:00,30.0,14.0,89.48,123.2305145263672,59.336294959335554,30.07536481290763
2015-12-25 07:00:00,30.0,13.0,89.21,166.34423828125,62.00389385914894,30.904908147389087
2015-12-25 08:00:00,36.0,18.0,110.15,497.8101501464844,224.49700858033387,105.36958430618468
2015-12-25 09:00:00,422.0,204.0,60.08,1025.216552734375,966.5269517381532,723.8794701424283
2015-12-25 10:00:00,1270.0,693.0,84.93,2096.498291015625,1843.659822230338,1551.1682901892773
2015-12-25 11:00:00,1998.0,1355.0,72.35,2425.74560546875,2591.439868836076,2262.8987724060617
2015-12-25 12:00:00,2504.0,1872.0,57.30857142857143,2659.877197265625,2937.3075117512526,2588.733201841748
2015-12-25 13:00:00,2710.0,2168.0,60.78,2506.611328125,3037.61674232424,2669.565705358956
2015-12-25 14:00:00,2778.0,2216.0,76.86,2069.3193359375,2976.521481135237,2566.528093639396
2015-12-25 15:00:00,2695.0,2074.0,37.81,1448.083740234375,2825.607294078895,2325.7174494506694
2015-12-25 16:00:00,2138.0,1419.0,765.98,740.5680541992188,2256.974539839728,1654.0287652977904
2015-12-25 17:00:00,963.0,446.0,784.2,121.35783386230467,1285.164953000817,620.403961953516
2015-12-25 18:00:00,133.0,45.0,1323.45,113.12476348876952,693.477313465091,117.64787102940534
2015-12-25 19:00:00,47.0,23.0,1766.22,216.1743927001953,442.2061805639548,52.97434473003676
2015-12-25 20:00:00,42.0,23.0,2547.73,233.9803771972656,241.3514448217523,42.575322299421686
2015-12-25 21:00:00,39.0,14.0,2746.29,137.92254638671875,145.94618157948446,37.21601432463791
2015-12-25 22:00:00,40.0,13.0,2573.81,188.80755615234372,122.87974571071038,36.694084551972125
2015-12-25 23:00:00,40.0,14.0,2827.05,57.961334228515625,104.75303182444924,34.55092772989673
2015-12-26 00:00:00,30.0,14.0,2075.58,72.8836669921875,97.61320017236508,24.4975889563043
2015-12-26 01:00:00,24.0,14.0,2530.95,66.50523376464844,92.440551519591,23.56929431079952
2015-12-26 02:00:00,24.0,14.0,273.13,35.50568771362305,85.13246876123216,20.792166754259966
2015-12-26 03:00:00,24.0,14.0,466.11,55.25607681274414,75.53152846368752,17.589776312411274
2015-12-26 04:00:00,24.0,19.0,93.11,57.54825210571289,70.00809290745444,16.195022030219107
2015-12-26 05:00:00,24.0,30.0,73.05,106.85076904296876,60.16223191103175,17.311646268398533
2015-12-26 06:00:00,24.0,30.0,330.61,79.96434783935547,52.06118121139826,22.010450157501367
2015-12-26 07:00:00,24.0,30.0,47.37,83.37841033935547,54.283015827271086,22.48560325234208
2015-12-26 08:00:00,26.0,36.0,53.33,480.7427368164063,191.73027485321023,74.06391235406886
2015-12-26 09:00:00,376.0,422.0,86.73,1546.9486083984375,888.5454151315362,647.8563994054646
2015-12-26 10:00:00,1108.0,1270.0,117.9875,2858.942626953125,1752.4014610310064,1444.0609483545163
2015-12-26 11:00:00,1842.0,1998.0,83.22,3096.969970703125,2488.507583529021,2131.624942227112
2015-12-26 12:00:00,2473.0,2504.0,67.81,2855.85009765625,2843.26492239632,2455.585372417545
2015-12-26 13:00:00,2723.0,2710.0,116.39,2934.16552734375,2950.677865570254,2541.707053382673
2015-12-26 14:00:00,2642.0,2778.0,55.02,2514.908935546875,2895.3855786048525,2439.4529128393287
2015-12-26 15:00:00,2314.0,2695.0,64.16,1866.8424072265625,2748.9827670848085,2206.585363710745
2015-12-26 16:00:00,1524.0,2138.0,83.42,850.9453125,2170.119885429096,1532.5550969486496
2015-12-26 17:00:00,466.0,963.0,828.54,302.1946105957031,1174.9188616913304,496.913072260264
2015-12-26 18:00:00,69.0,133.0,2102.69,159.4190673828125,573.7584379477432,2.4566215579341133
2015-12-26 19:00:00,41.0,47.0,2124.86,96.25711822509766,360.905415476769,0.0
2015-12-26 20:00:00,38.0,42.0,2493.74,26.42567443847656,198.0840243692745,0.0
2015-12-26 21:00:00,33.0,39.0,2386.8,42.90727233886719,121.74505148315096,11.071246101960384
2015-12-26 22:00:00,28.0,40.0,2531.92,29.026485443115234,103.25214873751428,16.05834354356466
2015-12-26 23:00:00,17.0,40.0,2576.21,66.61813354492188,88.50514348655487,17.27567436368699
2015-12-27 00:00:00,17.0,30.0,1759.74,22.22111701965332,96.3423229295426,29.803376242310435
2015-12-27 01:00:00,17.0,24.0,1188.13,42.64604187011719,90.6959182998052,28.25160316518574
2015-12-27 02:00:00,17.0,24.0,139.06,18.557619094848636,84.00072146357631,25.50372275310552
2015-12-27 03:00:00,17.0,24.0,156.49,55.5780029296875,75.02224806222051,22.23871400083184
2015-12-27 04:00:00,17.0,24.0,80.45,76.20246887207031,69.65358583468802,20.59479513134421
2015-12-27 05:00:00,17.0,24.0,41.89,57.39615249633789,59.90828778431779,20.94653623562312
2015-12-27 06:00:00,17.0,24.0,87.14,65.97307586669922,51.56566742360634,24.45526998269749
2015-12-27 07:00:00,17.0,24.0,137.48,64.11560821533203,53.850976384382605,25.15782774294707
2015-12-27 08:00:00,26.0,26.0,58.57,408.6870727539063,183.7530588919477,79.90093181781054
2015-12-27 09:00:00,348.0,376.0,144.08,1522.031982421875,853.1068183092616,650.6561975907762
2015-12-27 10:00:00,1060.0,1108.0,174.83,2307.08544921875,1705.5513619619678,1448.3577497741678
2015-12-27 11:00:00,1719.0,1842.0,111.75,2259.392578125,2439.763931117886,2139.368838630681
2015-12-27 12:00:00,2191.0,2473.0,45.57,2243.683349609375,2821.492860690156,2479.2201164898333
2015-12-27 13:00:00,2362.0,2723.0,299.69,2381.914306640625,2942.632515653071,2572.5314264818044
2015-12-27 14:00:00,2230.0,2642.0,108.31,1895.248046875,2886.3878777082723,2471.953439258624
2015-12-27 15:00:00,1892.0,2314.0,88.61,1065.440185546875,2725.214432742478,2233.850255272648
2015-12-27 16:00:00,1333.0,1524.0,59.55,362.6816101074219,2134.87480926408,1559.6607150804316
2015-12-27 17:00:00,499.0,466.0,745.71,141.49264526367188,1148.67930209005,534.3608798859144
2015-12-27 18:00:00,80.0,69.0,2260.25,60.47279739379883,567.1611844162156,44.72954227174125
2015-12-27 19:00:00,49.0,41.0,1818.04,25.13362693786621,359.2965174759917,4.180026340184952
2015-12-27 20:00:00,26.0,38.0,1985.04,23.76901626586914,198.56509984927465,14.468533161944803
2015-12-27 21:00:00,19.0,33.0,1860.26,58.09983825683594,121.45456840707732,20.513394079226927
2015-12-27 22:00:00,17.0,28.0,1923.56,24.663679122924805,102.93196454042383,23.533051119448743
2015-12-27 23:00:00,17.0,17.0,2648.9,6.092247486114502,87.30448423579351,22.96170269592137
2015-12-28 00:00:00,17.0,17.0,1241.95,61.06887435913086,105.95496800159594,29.82170031591376
2015-12-28 01:00:00,18.0,17.0,2263.32,6.076578140258789,99.81998442056324,28.23334424814093
2015-12-28 02:00:00,17.0,17.0,164.06,83.32440948486328,92.49812677050672,25.88521248489434
2015-12-28 03:00:00,17.0,17.0,305.29,77.70148468017578,82.89588515335663,22.61058119716868
2015-12-28 04:00:00,17.0,17.0,144.65,73.89541625976562,77.13395957535928,20.936856147724303
2015-12-28 05:00:00,17.0,17.0,179.47,340.8989562988281,65.69093742316537,21.101200721261097
2015-12-28 06:00:00,17.0,17.0,420.43,362.6107482910156,55.07653355343906,24.27817396264985
2015-12-28 07:00:00,18.0,17.0,105.35,344.1962890625,57.34459917221807,25.042140795722297
2015-12-28 08:00:00,22.0,26.0,358.95,589.9141845703125,197.74372029911305,77.68474214534837
2015-12-28 09:00:00,339.0,348.0,71.75,2028.429443359375,869.8708544914824,636.5759034048876
2015-12-28 10:00:00,1022.0,1060.0,90.38,2287.4453125,1730.8561548308808,1429.2378013416378
2015-12-28 11:00:00,1489.0,1719.0,81.4,3029.602783203125,2475.6979536110825,2116.222840092649
2015-12-28 12:00:00,1636.0,2191.0,109.97,2743.6708984375,2874.271259908503,2463.336611872259
2015-12-28 13:00:00,1534.0,2362.0,98.78,2201.791259765625,3005.188536900457,2560.1870800604784
2015-12-28 14:00:00,1313.0,2230.0,179.51,2479.4482421875,2953.3893884968484,2456.299045072152
2015-12-28 15:00:00,1012.0,1892.0,64.54,1955.2933349609373,2802.0950698523834,2212.3361512389715
2015-12-28 16:00:00,495.0,1333.0,832.64,1066.5550537109375,2231.896446374576,1542.4325728445056
2015-12-28 17:00:00,80.0,499.0,1079.81,227.9146881103516,1252.1539953983704,532.7586773064552
2015-12-28 18:00:00,23.0,80.0,635.51,78.89667510986328,651.121032996477,51.47116233764052
2015-12-28 19:00:00,23.0,49.0,1272.58,239.5455017089844,417.9316363737769,10.50650607529218
2015-12-28 20:00:00,23.0,26.0,1709.03,118.24982452392578,228.1071150050305,17.007921239066008
2015-12-28 21:00:00,20.0,19.0,2405.82,182.2633056640625,136.69032708591317,21.36873581564393
2015-12-28 22:00:00,20.0,17.0,2692.46,139.30078125,114.19453436953889,23.78733092998884
2015-12-28 23:00:00,20.0,17.0,3115.66,50.315799713134766,96.28132806592224,22.873243184309885
2015-12-29 00:00:00,20.0,17.0,2951.57,32.05812454223633,0.0,0.0
2015-12-29 01:00:00,20.0,18.0,1343.97,85.74832916259766,0.0,0.0
2015-12-29 02:00:00,20.0,17.0,707.03,35.78229904174805,0.0,0.0
2015-12-29 03:00:00,20.0,17.0,126.81,55.09172821044922,0.0,0.0
2015-12-29 04:00:00,20.0,17.0,116.31,27.86798858642578,0.0,0.0
2015-12-29 05:00:00,20.0,17.0,279.44,23.60047912597656,0.0,0.0
2015-12-29 06:00:00,20.0,17.0,223.42,43.012508392333984,1.048924360852041,4.085404147051122
2015-12-29 07:00:00,21.0,18.0,201.03,56.99918746948242,0.0,3.723628568825106
2015-12-29 08:00:00,27.0,22.0,93.26,577.1494750976562,0.0,4.00760499327464
2015-12-29 09:00:00,250.0,339.0,47.98,1466.8623046875,295.43155607297547,461.9857202165262
2015-12-29 10:00:00,781.0,1022.0,45.13,1421.068603515625,961.2944154797837,1176.6918270192368
2015-12-29 11:00:00,1364.0,1489.0,60.58,2390.40673828125,1568.5722568014562,1799.5679352874563
2015-12-29 12:00:00,1805.0,1636.0,64.65,2009.7086181640625,1943.235491917973,2115.153471129209
2015-12-29 13:00:00,2074.0,1534.0,33.82,1509.5213623046875,2070.2794986403924,2202.608011510778
2015-12-29 14:00:00,2211.0,1313.0,50.82,1306.40185546875,1973.328800815009,2078.5384391523594
2015-12-29 15:00:00,2109.0,1012.0,43.48,935.6937866210938,1702.0549898215695,1836.6098942844087
2015-12-29 16:00:00,1525.0,495.0,439.06,450.6600341796875,1051.8237775792,1153.5480723485434
2015-12-29 17:00:00,579.0,80.0,708.01,126.92525482177734,132.35039212674894,165.19936518225427
2015-12-29 18:00:00,74.0,23.0,1610.52,-49.634559631347656,0.0,0.0
2015-12-29 19:00:00,42.0,23.0,1677.37,-29.954174041748047,0.0,0.0
2015-12-29 20:00:00,41.0,23.0,2380.88,24.40729331970215,0.0,0.0
2015-12-29 21:00:00,35.0,20.0,2204.84,44.45246505737305,0.0,0.0
2015-12-29 22:00:00,35.0,20.0,2360.92,31.693029403686523,0.0,0.0
2015-12-29 23:00:00,35.0,20.0,1999.82,26.317419052124023,0.0,0.0
2015-12-30 00:00:00,26.0,20.0,1290.68,42.27587890625,0.0,0.0
2015-12-30 01:00:00,26.0,20.0,2172.47,-7.427353858947754,0.0,0.0
2015-12-30 02:00:00,26.0,20.0,191.01,-21.95034408569336,0.0,0.0
2015-12-30 03:00:00,26.0,20.0,1974.76,11.86064910888672,0.0,0.0
2015-12-30 04:00:00,26.0,20.0,205.03,3.3771071434021,0.0,0.0
2015-12-30 05:00:00,22.0,20.0,71.32,9.745684623718262,0.0,0.0
2015-12-30 06:00:00,22.0,20.0,50.45,39.584510803222656,3.3368608710622354,0.0
2015-12-30 07:00:00,22.0,21.0,79.42,-3.437495708465576,2.238171119977956,0.0
2015-12-30 08:00:00,42.0,27.0,73.96,423.8210144042969,0.0,0.0
2015-12-30 09:00:00,527.0,250.0,55.22,1096.4737548828125,444.82990978714486,329.8446272345137
2015-12-30 10:00:00,1368.0,781.0,35.48,1780.8758544921875,1157.9859139863313,979.4168340255218
2015-12-30 11:00:00,1997.0,1364.0,61.39,1926.634521484375,1794.474401217709,1561.30039025755
2015-12-30 12:00:00,2340.0,1805.0,62.05,1841.8546142578125,2120.658092789672,1871.391968276966
2015-12-30 13:00:00,2335.0,2074.0,72.05,2217.633056640625,2215.111738378805,1969.2626127668443
2015-12-30 14:00:00,2238.0,2211.0,62.49,1765.46044921875,2104.98990457172,1851.3601479720764
2015-12-30 15:00:00,1819.0,2109.0,36.87,926.221923828125,1866.0960242468552,1621.5601290079132
2015-12-30 16:00:00,1066.0,1525.0,75.29,616.455322265625,1182.3799676849912,932.439173668076
2015-12-30 17:00:00,322.0,579.0,1024.09,80.31473541259766,170.04862901397644,0.0
2015-12-30 18:00:00,74.0,74.0,858.91,50.76313400268555,0.0,0.0
2015-12-30 19:00:00,59.0,42.0,1182.99,52.70781326293945,0.0,0.0
2015-12-30 20:00:00,54.0,41.0,1150.62,4.7308549880981445,0.0,0.0
2015-12-30 21:00:00,43.0,35.0,1164.5,-25.27895164489746,0.0,0.0
2015-12-30 22:00:00,43.0,35.0,1364.28,108.80040740966795,0.0,0.0
2015-12-30 23:00:00,36.0,35.0,2438.67,13.60665512084961,0.0,0.0
2015-12-31 00:00:00,24.0,26.0,890.03,58.16363525390625,0.0,0.0
2015-12-31 01:00:00,21.0,26.0,176.74,54.65336608886719,0.0,0.0
2015-12-31 02:00:00,21.0,26.0,158.69,43.939701080322266,0.0,0.0
2015-12-31 03:00:00,21.0,26.0,71.43,26.590030670166016,0.0,0.0
2015-12-31 04:00:00,21.0,26.0,60.95,61.29018783569336,0.0,0.0
2015-12-31 05:00:00,21.0,22.0,50.54,32.93816375732422,0.0,0.0
2015-12-31 06:00:00,21.0,22.0,41.4,70.18302154541016,0.0,0.0
2015-12-31 07:00:00,21.0,22.0,33.1,98.5714874267578,0.0,0.0
2015-12-31 08:00:00,34.0,42.0,68.93,715.861572265625,0.0,0.0
2015-12-31 09:00:00,237.0,527.0,56.71,1691.2586669921875,335.2302064008983,307.97190343146747
2015-12-31 10:00:00,628.0,1368.0,77.43,2075.788818359375,1017.8925260585772,957.163947670752
2015-12-31 11:00:00,947.0,1997.0,33.325,1276.774658203125,1626.5972668685854,1530.7687992094448
2015-12-31 12:00:00,1051.0,2340.0,26.15333333333334,2281.674072265625,1978.601706269555,1844.8508684254848
2015-12-31 13:00:00,983.0,2335.0,22.39,2148.70849609375,2072.871873892935,1931.7363990268568
2015-12-31 14:00:00,957.0,2238.0,26.1,1764.72412109375,1954.3446117937265,1803.4245881729923
2015-12-31 15:00:00,684.0,1819.0,32.07,889.4391479492188,1675.675090248803,1547.283115879584
2015-12-31 16:00:00,383.0,1066.0,51.7,316.6268920898437,971.0235485755588,856.7289796589237
2015-12-31 17:00:00,92.0,322.0,876.53,53.88349914550781,24.376494625677424,0.0
2015-12-31 18:00:00,26.0,74.0,452.25,-17.385995864868164,0.0,0.0
2015-12-31 19:00:00,26.0,59.0,1282.91,23.4083309173584,0.0,0.0
2015-12-31 20:00:00,25.0,54.0,1487.04,-13.376229286193848,0.0,0.0
2015-12-31 21:00:00,21.0,43.0,2382.93,-12.703384399414062,0.0,0.0
2015-12-31 22:00:00,21.0,43.0,1505.67,17.748743057250977,0.0,0.0
2015-12-31 23:00:00,20.0,36.0,1463.04,-24.421770095825195,0.0,0.0
2016-01-01 00:00:00,20.0,24.0,1158.79,38.66196823120117,0.0,0.0
2016-01-01 01:00:00,20.0,21.0,2117.91,-43.131046295166016,0.0,0.0
2016-01-01 02:00:00,20.0,21.0,162.54,27.710243225097656,0.0,0.0
2016-01-01 03:00:00,20.0,21.0,155.92,30.884485244750977,0.0,0.0
2016-01-01 04:00:00,20.0,21.0,141.05,24.13802528381348,0.0,0.0
2016-01-01 05:00:00,20.0,21.0,49.02,11.005766868591309,0.0,0.0
2016-01-01 06:00:00,20.0,21.0,70.03,35.98611831665039,1.955820183483766,0.0
2016-01-01 07:00:00,22.0,21.0,117.16,65.412841796875,3.258873151625963,0.0
2016-01-01 08:00:00,28.0,34.0,61.43,684.019287109375,0.0,0.0
2016-01-01 09:00:00,204.0,237.0,50.14,1473.8917236328125,317.39886884042767,297.7333560994068
2016-01-01 10:00:00,585.0,628.0,45.92,1437.831298828125,974.6300817870052,931.7115315196604
2016-01-01 11:00:00,1187.0,947.0,100.64,1524.37890625,1561.3307549001347,1492.111430545812
2016-01-01 12:00:00,1501.0,1051.0,45.59,1588.777587890625,1905.2577371110149,1804.2224417175253
2016-01-01 13:00:00,1512.0,983.0,98.58,1492.1817626953125,1992.3734781348471,1882.7745473178863
2016-01-01 14:00:00,1423.0,957.0,53.73,1493.7247314453125,1884.3738777281576,1764.105998102365
2016-01-01 15:00:00,1178.0,684.0,58.38,1156.7806396484375,1608.1232635397205,1507.9360595581709
2016-01-01 16:00:00,729.0,383.0,147.27,444.9874572753906,942.6472486673904,850.9185855150024
2016-01-01 17:00:00,209.0,92.0,1087.45,107.95310974121094,68.89720912109487,0.0
2016-01-01 18:00:00,42.0,26.0,1752.16,41.48455047607422,0.0,0.0
2016-01-01 19:00:00,31.0,26.0,1588.405,69.02821350097656,0.0,0.0
